facility_id,facility_type,longitude_clean,latitude_clean,geom,med_officers,nurses_midwives,chews,lab_scientists,pharm_techs,adequacy_status
HF00240,Comprehensive Health Centre,7.152962,7.587244,\x01\x01\x00\x00\x00}\x1F\x0E\x12\xA2\x9C\x1C@\xC2\x16\xBB}VY\x1E@,,,,,,no_personnel_record
HF01270,Primary Health Centre,9.777677,10.31171,"\x01\x01\x00\x00\x00\xEA\xB3\x03\xAE+\x8E#@\x1D\xAC\xFFs\x98\x9F$@",1.0,0.0,6.0,2.0,1.0,inadequate
HF901045,Cottage Hospital,10.763168,10.409072,\x01\x01\x00\x00\x00\x1C\xB5\xC2\xF4\xBD\x86%@+k\x9B\xE2q\xD1$@,,,,,,no_personnel_record
HF00458,Primary Health Centre,7.341541,8.963465,\x01\x01\x00\x00\x00\xF9\xF8\x84\xEC\xBC]\x1D@h\xAE\xD3HK\xED!@,2.0,0.0,5.0,2.0,1.0,inadequate
HF00420,Primary Health Centre,,,,2.0,2.0,5.0,0.0,0.0,adequate
HF00264,Primary Health Centre,7.967791,7.894853,\x01\x01\x00\x00\x00\xDAs\x99\x9A\x04\xDF\x1F@\xF3\xE8FXT\x94\x1F@,0.0,0.0,4.0,1.0,1.0,inadequate
HF01104,Comprehensive Health Centre,8.916813,11.497722,\x01\x01\x00\x00\x00e\x18w\x83h\xD5!@\xDA\xFF\x00k\xD5\xFE&@,,,,,,no_personnel_record
HF00920,Health Post,8.746025,8.414476,"\x01\x01\x00\x00\x00.\xFF!\xFD\xF6}!@,\xF4\xC126\xD4 @",,,,,,no_personnel_record
HF01084,Primary Health Centre,9.735351,11.534799,"\x01\x01\x00\x00\x00k) \xED\x7Fx#@\xF4\xDD\xAD,\xD1\x11\x27@",1.0,1.0,2.0,2.0,0.0,inadequate
HF00947,Health Post,9.572284,10.990339,"\x01\x01\x00\x00\x00R\x0C\x90h\x02%#@\x1D\xE8\xA1\xB6\x0D\xFB%@",0.0,0.0,0.0,0.0,0.0,inadequate
HF00906,General Hospital,9.11739,9.237454,\x01\x01\x00\x00\x00@\xC1\xC5\x8A\x1A<\x22@\xD8\x9B\x18\x92\x93y\x22@,2.0,19.0,19.0,6.0,4.0,inadequate
HF00431,Cottage Hospital,7.906886,8.425708,"\x01\x01\x00\x00\x00\x10\xCD<\xB9\xA6\xA0\x1F@\x88J#f\xF6\xD9 @",0.0,6.0,14.0,5.0,3.0,inadequate
HF00203,Health Post,6.759104,10.578527,\x01\x01\x00\x00\x00\x17\x0D\x19\x8FR\x09\x1B@\xBB\xB4\xE1\xB04(%@,1.0,3.0,3.0,1.0,0.0,adequate
HF00184,Primary Health Centre,6.523993,10.49626,\x01\x01\x00\x00\x00\xEBT\xF9\x9E\x91\x18\x1A@<\xA0l\xCA\x15\xFE$@,1.0,4.0,13.0,3.0,1.0,adequate
HF00178,Comprehensive Health Centre,6.17052,10.410985,\x01\x01\x00\x00\x00tA}\xCB\x9C\xAE\x18@\x0AK<\xA0l\xD2$@,4.0,10.0,1.0,2.0,5.0,inadequate
HF00937,Primary Health Centre,8.729747,8.717338,\x01\x01\x00\x00\x00N\xB5\x16f\xA1u!@)[$\xEDFo!@,0.0,1.0,10.0,3.0,1.0,inadequate
HF01271,Comprehensive Health Centre,,,,5.0,11.0,2.0,2.0,1.0,inadequate
HF01293,General Hospital,10.706274,10.240565,\x01\x01\x00\x00\x00\xBC\x07\xE8\xBE\x9Ci%@\xDE\x1F\xEFU+{$@,0.0,0.0,17.0,12.0,8.0,inadequate
HF00083,Comprehensive Health Centre,5.69673,9.468527,\x01\x01\x00\x00\x00}\x91\xD0\x96s\xC9\x16@\x03\x96\x5C\xC5\xE2\xEF\x22@,5.0,11.0,12.0,0.0,2.0,inadequate
HF900507,Primary Health Centre,7.870121,10.361789,\x01\x01\x00\x00\x00S@\xDA\xFF\x00{\x1F@\xE7\x1Afh<\xB9$@,,,,,,no_personnel_record
HF00159,Primary Health Centre,7.232863,9.979617,"\x01\x01\x00\x00\x006\xCBe\xA3s\xEE\x1C@\x156\x03\x5C\x90\xF5#@",0.0,4.0,1.0,1.0,1.0,inadequate
HF00086,Primary Health Centre,5.772775,9.779541,"\x01\x01\x00\x00\x00e\xAA`TR\x17\x17@C\xC8y\xFF\x1F\x8F#@",0.0,4.0,8.0,2.0,1.0,adequate
HF00154,Primary Health Centre,7.337601,10.099004,\x01\x01\x00\x00\x009c\x98\x13\xB4Y\x1D@\xACX\xFC\xA6\xB02$@,1.0,2.0,4.0,0.0,1.0,adequate
HF00885,Primary Health Centre,8.560145,9.157302,\x01\x01\x00\x00\x00-\x09PS\xCB\x1E!@\xD70C\xE3\x89P\x22@,3.0,7.0,5.0,1.0,1.0,adequate
HF00634,Primary Health Centre,8.371635,11.02418,\x01\x01\x00\x00\x00\x11\x19V\xF1F\xBE @?o*Ra\x0C&@,1.0,1.0,3.0,1.0,1.0,inadequate
HF00126,Primary Health Centre,6.682408,9.132827,\x01\x01\x00\x00\x00u\x1D\xAA)\xC9\xBA\x1A@5\x0D\x8A\xE6\x01D\x22@,0.0,3.0,6.0,1.0,0.0,adequate
HF00523,Primary Health Centre,8.339937,9.618947,"\x01\x01\x00\x00\x00\x95f\xF38\x0C\xAE @%\xEA\x05\x9F\xE6<#@",1.0,5.0,3.0,2.0,1.0,adequate
HF00824,Cottage Hospital,9.306646,8.128605,\x01\x01\x00\x00\x00\x00\xE6Z\xB4\x00\x9D\x22@D4\xBA\x83\xD8A @,3.0,3.0,8.0,0.0,0.0,inadequate
HF01142,Primary Health Centre,9.770981,9.088231,"\x01\x01\x00\x00\x00\xBD\xAC\x89\x05\xBE\x8A#@\x9C\xFC\x16\x9D,-\x22@",0.0,2.0,3.0,1.0,1.0,adequate
HF00620,Health Post,7.633096,10.558365,\x01\x01\x00\x00\x00\xE6\xE9\x5CQJ\x88\x1E@Kvl\x04\xE2\x1D%@,0.0,3.0,1.0,1.0,0.0,inadequate
HF00976,Comprehensive Health Centre,9.797223,10.381944,"\x01\x01\x00\x00\x00\xEF<\xF1\x9C-\x98#@\x8E\xCE\xF9)\x8E\xC3$@",0.0,2.0,4.0,2.0,0.0,inadequate
HF01008,Cottage Hospital,10.291289,11.391382,"\x01\x01\x00\x00\x00}^\xF1\xD4#\x95$@t|\xB48c\xC8&@",1.0,10.0,20.0,1.0,0.0,inadequate
HF00711,Primary Health Centre,9.188483,7.66625,\x01\x01\x00\x00\x005\xB4\x01\xD8\x80`\x22@\x0A\xD7\xA3p=\xAA\x1E@,0.0,1.0,2.0,3.0,2.0,inadequate
HF00949,General Hospital,9.611282,10.806318,"\x01\x01\x00\x00\x00VDM\xF4\xF98#@-Z\x80\xB6\xD5\x9C%@",2.0,2.0,9.0,0.0,0.0,inadequate
HF00739,Primary Health Centre,8.295702,8.061593,\x01\x01\x00\x00\x00=\xB9\xA6@f\x97 @7S!\x1E\x89\x1F @,1.0,1.0,0.0,1.0,1.0,inadequate
HF00354,Comprehensive Health Centre,6.976663,8.633944,\x01\x01\x00\x00\x00^\xDApX\x1A\xE8\x1B@\xA8\xFD\xD6N\x94D!@,1.0,4.0,11.0,1.0,2.0,adequate
HF01054,Primary Health Centre,10.115378,10.493284,\x01\x01\x00\x00\x00\x14[A\xD3\x12;$@\xB6Go\xB8\x8F\xFC$@,0.0,8.0,9.0,2.0,0.0,adequate
HF00848,Health Post,,,,0.0,1.0,2.0,0.0,0.0,adequate
HF00967,Comprehensive Health Centre,9.648412,10.62545,"\x01\x01\x00\x00\x00\xFC\xAA\x5C\xA8\xFCK#@\x00\x91~\xFB:@%@",0.0,6.0,3.0,0.0,0.0,inadequate
HF00524,Comprehensive Health Centre,8.420957,9.544625,"\x01\x01\x00\x00\x00g\x0B\x08\xAD\x87\xD7 @\x02+\x87\x16\xD9\x16#@",2.0,6.0,10.0,2.0,0.0,adequate
HF01167,Health Post,10.109794,8.527238,"\x01\x01\x00\x00\x00\x14\x98N\xEB68$@\xBAj\x9E#\xF2\x0D!@",0.0,1.0,1.0,0.0,0.0,inadequate
HF00907,Primary Health Centre,9.108846,9.398758,\x01\x01\x00\x00\x00\xD0\x99\xB4\xA9\xBA7\x22@h\x092\x02*\xCC\x22@,2.0,0.0,3.0,0.0,0.0,inadequate
HF01267,Health Post,9.815728,10.058363,"\x01\x01\x00\x00\x00\xEC\xDC\xB4\x19\xA7\xA1#@\xC8\x97P\xC1\xE1\x1D$@",0.0,0.0,3.0,0.0,0.0,adequate
HF00286,Primary Health Centre,7.721971,7.363033,\x01\x01\x00\x00\x00D\xA4\xA6]L\xE3\x1E@\x9Ey9\xEC\xBEs\x1D@,1.0,1.0,2.0,0.0,1.0,inadequate
HF00738,Primary Health Centre,8.282804,7.870243,\x01\x01\x00\x00\x00![\x96\xAF\xCB\x90 @\xAEJ\x22\xFB {\x1F@,2.0,8.0,4.0,2.0,0.0,adequate
HF01092,Health Post,8.890092,11.167532,"\x01\x01\x00\x00\x00\xCA\xDC|#\xBA\xC7!@#\x11\x1A\xC1\xC6U&@",0.0,1.0,2.0,0.0,0.0,adequate
HF00779,Primary Health Centre,8.391328,7.593854,\x01\x01\x00\x00\x00\xA7\x04\xC4$\x5C\xC8 @(eRC\x1B`\x1E@,0.0,6.0,3.0,2.0,1.0,adequate
HF00484,Health Post,8.195867,10.462858,\x01\x01\x00\x00\x004\xBB\xEE\xADHd @JbI\xB9\xFB\xEC$@,1.0,1.0,2.0,0.0,0.0,adequate
HF00837,Primary Health Centre,9.648378,8.47573,"\x01\x01\x00\x00\x00K\xE4\x823\xF8K#@\xC1s\xEF\xE1\x92\xF3 @",0.0,0.0,6.0,2.0,1.0,inadequate
HF00964,Cottage Hospital,9.421029,10.243308,\x01\x01\x00\x00\x00\xCEU\xF3\x1C\x91\xD7\x22@\xD9\xB5\xBD\xDD\x92|$@,1.0,0.0,6.0,2.0,1.0,inadequate
HF00376,Primary Health Centre,7.06,7.56,\x01\x01\x00\x00\x00=\x0A\xD7\xA3p=\x1C@=\x0A\xD7\xA3p=\x1E@,1.0,3.0,2.0,1.0,1.0,inadequate
HF00842,Comprehensive Health Centre,9.896609,8.483445,"\x01\x01\x00\x00\x009\x99\xB8U\x10\xCB#@V\xD4`\x1A\x86\xF7 @",4.0,12.0,5.0,1.0,1.0,adequate
HF00299,Primary Health Centre,7.485282,7.903418,\x01\x01\x00\x00\x00\x92Y\xBD\xC3\xED\xF0\x1D@\x8Ex\xB2\x9B\x19\x9D\x1F@,2.0,4.0,4.0,1.0,2.0,adequate
HF00827,Comprehensive Health Centre,9.455965,8.894234,\x01\x01\x00\x00\x00\xC5=\x96>t\xE9\x22@J\xF1\xF1\x09\xD9\xC9!@,1.0,8.0,8.0,2.0,2.0,adequate
HF00946,General Hospital,9.604945,10.891036,"\x01\x01\x00\x00\x00\xE8\xC1\xDDY\xBB5#@\x08\x1E\xDF\xDE5\xC8%@",0.0,17.0,4.0,5.0,0.0,inadequate
HF00899,Health Post,8.694335,9.05162,\x01\x01\x00\x00\x00\xB3\xEF\x8A\xE0\x7Fc!@\x98\xA3\xC7\xEFm\x1A\x22@,0.0,1.0,2.0,0.0,0.0,adequate
HF00306,Primary Health Centre,7.534055,7.778562,\x01\x01\x00\x00\x00\xA6\x0F]P\xDF\x22\x1E@\x27\xA2_[?\x1D\x1F@,1.0,5.0,3.0,1.0,0.0,adequate
HF01250,Primary Health Centre,9.342473,9.818916,"\x01\x01\x00\x00\x00\xA9\x86\xFD\x9EX\xAF\x22@\x9FW<\xF5H\xA3#@",0.0,0.0,2.0,0.0,1.0,inadequate
HF01044,Primary Health Centre,10.813933,10.433058,\x01\x01\x00\x00\x005E\x80\xD3\xBB\xA0%@\xD7\x8A6\xC7\xB9\xDD$@,0.0,2.0,7.0,2.0,1.0,adequate
HF00044,Primary Health Centre,5.978349,9.791278,"\x01\x01\x00\x00\x00\x16L\xFCQ\xD4\xE9\x17@\xAD\x16\xD8c\x22\x95#@",2.0,4.0,0.0,1.0,1.0,inadequate
HF00122,Health Post,6.775384,9.284507,\x01\x01\x00\x00\x00\xDD]gC\xFE\x19\x1B@U\xF7\xC8\xE6\xAA\x91\x22@,0.0,1.0,2.0,1.0,0.0,adequate
HF01161,Primary Health Centre,9.972627,9.334659,"\x01\x01\x00\x00\x00\xC6i\x88*\xFC\xF1#@\xC7\x9F\xA8lX\xAB\x22@",0.0,1.0,2.0,1.0,0.0,inadequate
HF01068,Health Post,9.910485,10.873512,"\x01\x01\x00\x00\x00C\xFF\x04\x17+\xD2#@\xBDS\x01\xF7<\xBF%@",0.0,0.0,1.0,0.0,1.0,inadequate
HF00715,Health Post,9.238574,7.753521,\x01\x01\x00\x00\x00\x10Z\x0F_&z\x22@\x99eO\x02\x9B\x03\x1F@,1.0,0.0,2.0,1.0,0.0,adequate
HF00697,Health Post,8.398191,11.523169,\x01\x01\x00\x00\x00\x82\x1F\xD5\xB0\xDF\xCB @\xE2\x8F\xA2\xCE\xDC\x0B\x27@,0.0,2.0,1.0,0.0,0.0,inadequate
HF00574,Primary Health Centre,7.546526,11.218139,\x01\x01\x00\x00\x00\xA0\xA7\x01\x83\xA4/\x1E@\xDC\xF6=\xEA\xAFo&@,1.0,5.0,8.0,2.0,2.0,adequate
HF01251,Comprehensive Health Centre,9.312411,9.888199,"\x01\x01\x00\x00\x00B\xD2\xA7U\xF4\x9F\x22@\x08\xAE\xF2\x04\xC2\xC6#@",4.0,6.0,14.0,0.0,0.0,inadequate
HF00471,Cottage Hospital,7.405006,9.209063,\x01\x01\x00\x00\x000\xBC\x92\xE4\xB9\x9E\x1D@x\x9B7N\x0Ak\x22@,0.0,9.0,3.0,3.0,6.0,inadequate
HF00292,Health Post,7.988569,7.28424,"\x01\x01\x00\x00\x00\x92[\x93nK\xF4\x1F@3\xDC\x80\xCF\x0F#\x1D@",0.0,1.0,2.0,0.0,0.0,adequate
HF00699,Primary Health Centre,8.656894,11.580592,\x01\x01\x00\x00\x00\x93\xE0\x0DiTP!@r\xA3\xC8ZC)\x27@,0.0,7.0,11.0,1.0,1.0,adequate
HF00624,Primary Health Centre,6.974772,10.978302,\x01\x01\x00\x00\x00\xDE9\x94\xA1*\xE6\x1B@\x089\xEF\xFF\xE3\xF4%@,1.0,3.0,1.0,0.0,0.0,inadequate
HF00034,Cottage Hospital,6.400693,9.619628,"\x01\x01\x00\x00\x00\xCC\xF1\x0ADO\x9A\x19@-_\x97\xE1?=#@",8.0,14.0,18.0,4.0,6.0,adequate
HF00686,Primary Health Centre,8.357013,10.860141,\x01\x01\x00\x00\x00c~nh\xCA\xB6 @\xC1\xE5\xB1fd\xB8%@,2.0,5.0,1.0,3.0,0.0,inadequate
HF00001,Primary Health Centre,6.067307,9.559098,"\x01\x01\x00\x00\x00\xE0*O \xECD\x18@\x9D\x84\xD2\x17B\x1E#@",0.0,5.0,1.0,1.0,3.0,inadequate
HF00939,Primary Health Centre,9.33108,10.880202,\x01\x01\x00\x00\x00(\xB8XQ\x83\xA9\x22@b\xBF\x27\xD6\xA9\xC2%@,0.0,1.0,3.0,1.0,0.0,inadequate
HF01160,Health Post,10.049445,9.550277,"\x01\x01\x00\x00\x00\xC5\xE6\xE3\xDAP\x19$@c{-\xE8\xBD\x19#@",,,,,,no_personnel_record
HF01328,Health Post,10.685615,9.807173,"\x01\x01\x00\x00\x00IK\xE5\xED\x08_%@\xADm\x8A\xC7E\x9D#@",0.0,2.0,0.0,0.0,0.0,inadequate
HF00226,Comprehensive Health Centre,6.627348,10.299467,\x01\x01\x00\x00\x00\x12\xD8\x9C\x83g\x82\x1A@dv\x16\xBDS\x99$@,3.0,3.0,18.0,6.0,2.0,inadequate
HF01215,Primary Health Centre,9.027722,9.590209,"\x01\x01\x00\x00\x00j\xC2\xF6\x931\x0E\x22@\x17\x9C\xC1\xDF/.#@",0.0,5.0,9.0,1.0,0.0,adequate
HF01246,Primary Health Centre,9.22915,10.047339,\x01\x01\x00\x00\x00\xBE\xC1\x17&Su\x22@\x93\xA6A\xD1<\x18$@,2.0,1.0,5.0,1.0,2.0,inadequate
HF00244,Cottage Hospital,7.272686,7.674971,\x01\x01\x00\x00\x00\xE8N\xB0\xFF:\x17\x1D@a\xFE\x0A\x99+\xB3\x1E@,0.0,3.0,11.0,1.0,3.0,inadequate
HF00267,Primary Health Centre,8.100179,8.355854,\x01\x01\x00\x00\x00\xF2}q\xA9J3 @4M\xD8~2\xB6 @,2.0,2.0,2.0,1.0,0.0,inadequate
HF00886,Health Post,8.607114,9.238834,\x01\x01\x00\x00\x002\xE3m\xA5\xD76!@\x82X6sHz\x22@,0.0,1.0,2.0,1.0,1.0,adequate
HF00787,Health Post,8.518181,7.4617,\x01\x01\x00\x00\x001\xD1 \x05O\x09!@\xB8@\x82\xE2\xC7\xD8\x1D@,0.0,2.0,2.0,0.0,0.0,adequate
HF01253,Comprehensive Health Centre,9.465921,9.884009,"\x01\x01\x00\x00\x00\x0B\x0A\x832\x8D\xEE\x22@E\xBD\xE0\xD3\x9C\xC4#@",0.0,8.0,2.0,0.0,0.0,inadequate
HF00945,Primary Health Centre,9.527539,10.909523,"\x01\x01\x00\x00\x00\xA6\xBA\x80\x97\x19\x0E#@l\xEB\xA7\xFF\xAC\xD1%@",0.0,3.0,3.0,0.0,1.0,adequate
HF01073,Health Post,10.122635,10.807329,\x01\x01\x00\x00\x00\x9F\xB0\xC4\x03\xCA>$@\x8A9\x08:Z\x9D%@,0.0,2.0,2.0,0.0,0.0,adequate
HF01229,Health Post,9.593327,9.819417,"\x01\x01\x00\x00\x00\xE7\xAAy\x8E\xC8/#@\xA7\x92\x01\xA0\x8A\xA3#@",0.0,1.0,3.0,0.0,1.0,adequate
HF01127,Comprehensive Health Centre,9.714259,11.322685,"\x01\x01\x00\x00\x00Q\xBF\x0B[\xB3m#@\xCC\xD1\xE3\xF76\xA5&@",1.0,6.0,3.0,4.0,1.0,inadequate
HF01091,Primary Health Centre,8.869798,11.320579,\x01\x01\x00\x00\x00\x9E@\xD8)V\xBD!@\x9B\x91A\xEE\x22\xA4&@,1.0,3.0,5.0,0.0,0.0,adequate
HF00810,Primary Health Centre,9.482032,8.012477,\x01\x01\x00\x00\x00>@\xF7\xE5\xCC\xF6\x22@\x86\xE7\xA5bc\x06 @,1.0,0.0,3.0,0.0,2.0,inadequate
HF00023,Primary Health Centre,6.167258,9.001536,\x01\x01\x00\x00\x00<\xFA_\xAEE\xAB\x18@\x87\x88\x9BS\xC9\x00\x22@,0.0,5.0,5.0,3.0,2.0,adequate
HF00464,Primary Health Centre,7.91,9.27,\x01\x01\x00\x00\x00\xA4p=\x0A\xD7\xA3\x1F@\x0A\xD7\xA3p=\x8A\x22@,2.0,1.0,5.0,0.0,1.0,inadequate
HF00753,Health Post,,,,1.0,2.0,1.0,0.0,0.0,inadequate
HF00728,Health Post,8.213559,8.337383,\x01\x01\x00\x00\x00n\x88\xF1\x9AWm @\xE7s\xEEv\xBD\xAC @,0.0,2.0,2.0,0.0,1.0,adequate
HF00854,Health Post,8.993451,8.445017,\x01\x01\x00\x00\x00d[\x06\x9C\xA5\xFC!@\xFCS\xAAD\xD9\xE3 @,0.0,1.0,1.0,0.0,1.0,inadequate
HF00657,Cottage Hospital,8.303582,11.318028,\x01\x01\x00\x00\x00\xFDN\x93\x19o\x9B @\xB1l\xE6\x90\xD4\xA2&@,0.0,11.0,20.0,0.0,0.0,inadequate
HF00865,Cottage Hospital,8.885733,9.120351,\x01\x01\x00\x00\x00\xD7\xF9\xB7\xCB~\xC5!@\xF0\x14r\xA5\x9E=\x22@,0.0,0.0,18.0,3.0,4.0,inadequate
HF00470,Comprehensive Health Centre,7.581169,9.107867,\x01\x01\x00\x00\x00\xCD\xCBa\xF7\x1DS\x1E@\xA1\xA2\xEAW:7\x22@,3.0,8.0,10.0,3.0,0.0,adequate
HF00983,Primary Health Centre,10.003236,11.166351,\x01\x01\x00\x00\x00\xF7V$&\xA8\x01$@UPQ\xF5+U&@,2.0,3.0,8.0,4.0,1.0,adequate
HF00162,Primary Health Centre,7.348028,9.985114,"\x01\x01\x00\x00\x00\x81^\xB8sad\x1D@\xDA\xA9\xB9\xDC`\xF8#@",2.0,4.0,3.0,1.0,1.0,adequate
HF00877,Cottage Hospital,8.414048,8.481082,\x01\x01\x00\x00\x00\xCB\xF2u\x19\xFE\xD3 @xcAaP\xF6 @,0.0,14.0,6.0,3.0,2.0,inadequate
HF00898,Health Post,8.458339,8.933503,\x01\x01\x00\x00\x00s\xF6\xCEh\xAB\xEA @\x8Fo\xEF\x1A\xF4\xDD!@,0.0,2.0,2.0,0.0,1.0,adequate
HF01089,Health Post,8.794414,11.279668,\x01\x01\x00\x00\x00\x16\xF8\x8An\xBD\x96!@\xB7y\xE3\xA40\x8F&@,0.0,1.0,2.0,0.0,0.0,adequate
HF00988,Comprehensive Health Centre,10.149578,11.295769,\x01\x01\x00\x00\x00\xF5f\xD4|\x95L$@\x5CW\xCC\x08o\x97&@,3.0,11.0,17.0,2.0,5.0,adequate
HF00929,Health Post,8.576518,8.666571,\x01\x01\x00\x00\x00T\x1C\x07^-\x27!@\x8D\xECJ\xCBHU!@,0.0,1.0,1.0,0.0,0.0,inadequate
HF00860,Cottage Hospital,9.211077,9.076372,\x01\x01\x00\x00\x00&\xE0\xD7H\x12l\x22@\x04\xA9\x14;\x1A\x27\x22@,1.0,2.0,4.0,6.0,1.0,inadequate
HF00968,Primary Health Centre,9.570705,10.604011,"\x01\x01\x00\x00\x00\xCES\x1Dr3$#@8\xD9\x06\xEE@5%@",1.0,3.0,4.0,0.0,1.0,adequate
HF01228,Comprehensive Health Centre,9.478709,9.672009,"\x01\x01\x00\x00\x00\x0B\x9A\x96X\x19\xF5\x22@><K\x90\x11X#@",4.0,2.0,13.0,2.0,3.0,inadequate
HF00527,Primary Health Centre,8.448984,9.927491,"\x01\x01\x00\x00\x00\xC2\xDA\x18;\xE1\xE5 @.\xAB\xB0\x19\xE0\xDA#@",0.0,4.0,5.0,2.0,2.0,adequate
HF00997,Primary Health Centre,10.133004,10.963416,\x01\x01\x00\x00\x00py\xAC\x19\x19D$@\xE3\xE2\xA8\xDCD\xED%@,2.0,0.0,4.0,2.0,1.0,inadequate
HF01296,Health Post,10.781582,10.114646,\x01\x01\x00\x00\x00\xD8H\x12\x84+\x90%@\x04<i\xE1\xB2:$@,0.0,3.0,3.0,0.0,0.0,adequate
HF01287,Primary Health Centre,10.101669,10.21496,\x01\x01\x00\x00\x00\xB7\x08\x8C\xF5\x0D4$@u\xE5\xB3<\x0Fn$@,,,,,,no_personnel_record
HF01249,Primary Health Centre,9.326924,9.923061,"\x01\x01\x00\x00\x00\x15\x8E \x95b\xA7\x22@\x16m\x8Es\x9B\xD8#@",0.0,0.0,8.0,1.0,0.0,inadequate
HF01234,Primary Health Centre,9.67,9.7,"\x01\x01\x00\x00\x00\xD7\xA3p=\x0AW#@ffffff#@",0.0,1.0,1.0,0.0,2.0,inadequate
HF00689,Primary Health Centre,7.872916666666667,11.622805555555557,\x01\x01\x00\x00\x00\xDE\xDD\xDD\xDD\xDD}\x1F@\xA7\xC1\xA9^\xE0>\x27@,0.0,8.0,3.0,0.0,2.0,adequate
HF00307,Health Post,7.579851,7.703338,\x01\x01\x00\x00\x00*6\xE6u\xC4Q\x1E@\xDD\x220\xD67\xD0\x1E@,0.0,2.0,1.0,1.0,0.0,inadequate
HF00683,Primary Health Centre,8.235879,10.613119,\x01\x01\x00\x00\x00Z\xA0\xDD!\xC5x @\xC9\x1C\xCB\xBB\xEA9%@,3.0,0.0,3.0,1.0,0.0,inadequate
HF00170,Primary Health Centre,6.348068,9.97959,"\x01\x01\x00\x00\x00\xF2\x22\x13\xF0kd\x19@/\xFA\x0A\xD2\x8C\xF5#@",0.0,0.0,7.0,1.0,1.0,inadequate
HF00355,Cottage Hospital,6.592417,8.153481,\x01\x01\x00\x00\x00\xB3`\xE2\x8F\xA2^\x1A@`\x1D\xC7\x0F\x95N @,0.0,5.0,12.0,2.0,0.0,inadequate
HF01305,Health Post,10.242152,9.851908,"\x01\x01\x00\x00\x00nR\xD1X\xFB{$@\xCBf\x0EI-\xB4#@",0.0,1.0,2.0,1.0,0.0,adequate
HF00414,Primary Health Centre,7.264708,8.606866,"\x01\x01\x00\x00\x00Q\xF5+\x9D\x0F\x0F\x1D@\xD2\x1B\xEE#\xB76!@",0.0,5.0,5.0,1.0,1.0,adequate
HF00963,Primary Health Centre,9.266074,10.220174,\x01\x01\x00\x00\x00\xBE\xA1\xF0\xD9:\x88\x22@\xE8\xDB\x82\xA5\xBAp$@,0.0,1.0,0.0,0.0,1.0,inadequate
HF00231,Health Post,6.560783,10.437989,\x01\x01\x00\x00\x00o\x9C\x14\xE6=>\x1A@\xF7\x03\x1E\x18@\xE0$@,0.0,1.0,1.0,0.0,0.0,inadequate
HF01071,Primary Health Centre,9.92812,10.689425,"\x01\x01\x00\x00\x00\xEC\x86m\x8B2\xDB#@\xF0\x16HP\xFC`%@",1.0,0.0,9.0,2.0,0.0,inadequate
HF00241,Health Post,7.234529,7.487051,\x01\x01\x00\x00\x00\xB6\xDA\xC3^(\xF0\x1C@\xB7\xEFQ\x7F\xBD\xF2\x1D@,1.0,1.0,1.0,0.0,0.0,inadequate
HF00400,Primary Health Centre,6.348738,8.372912,\x01\x01\x00\x00\x00c}\x03\x93\x1Be\x19@h\x92XR\xEE\xBE @,0.0,4.0,1.0,0.0,0.0,inadequate
HF01272,Primary Health Centre,9.829202,10.145604,"\x01\x01\x00\x00\x00;\x8E\x1F*\x8D\xA8#@eU\x84\x9B\x8CJ$@",1.0,0.0,3.0,1.0,1.0,inadequate
HF00206,Cottage Hospital,6.882262,10.500232,\x01\x01\x00\x00\x00\xA3\x03\x92\xB0o\x87\x1B@J\xD3\xA0h\x1E\x00%@,2.0,1.0,9.0,4.0,12.0,inadequate
HF01133,Primary Health Centre,9.983895,11.534731,"\x01\x01\x00\x00\x00Ve\xDF\x15\xC1\xF7#@\x94P\xFAB\xC8\x11\x27@",2.0,7.0,5.0,0.0,1.0,adequate
HF01244,Primary Health Centre,9.075668,9.905925,"\x01\x01\x00\x00\x00\x1C\xB5\xC2\xF4\xBD&\x22@\xF2A\xCFf\xD5\xCF#@",3.0,5.0,11.0,0.0,0.0,adequate
HF01006,Health Post,10.628917,11.063166,\x01\x01\x00\x00\x00\xFF\xCB\xB5h\x01B%@3p@KW &@,0.0,3.0,3.0,1.0,0.0,adequate
HF00291,Primary Health Centre,7.707091,7.493214,\x01\x01\x00\x00\x00\x0A/\xC1\xA9\x0F\xD4\x1E@\xA6\xB7?\x17\x0D\xF9\x1D@,,,,,,no_personnel_record
HF00002,Health Post,6.104332,9.462132,\x01\x01\x00\x00\x00\x81\xB4\xFF\x01\xD6j\x18@\xC2\xDE\xC4\x90\x9C\xEC\x22@,0.0,2.0,2.0,0.0,0.0,adequate
HF00329,Health Post,8.234088,7.37543,\x01\x01\x00\x00\x00\xA8\xC5\xE0a\xDAw @\xC6\xBF\xCF\xB8p\x80\x1D@,0.0,0.0,2.0,0.0,0.0,adequate
HF01295,Primary Health Centre,10.77273,10.158074,\x01\x01\x00\x00\x00\xB2F=D\xA3\x8B%@ \xB2H\x13\xEFP$@,1.0,7.0,2.0,0.0,0.0,inadequate
HF00927,Primary Health Centre,8.436361,8.595779,\x01\x01\x00\x00\x00\xED\x7F\x80\xB5j\xDF @\x84I\xF1\xF1\x091!@,0.0,4.0,6.0,1.0,2.0,adequate
HF00404,Primary Health Centre,6.462139,8.548973,\x01\x01\x00\x00\x00\x17\xD3L\xF7:\xD9\x19@&\xC62\xFD\x12\x19!@,2.0,0.0,3.0,1.0,2.0,inadequate
